Date,Time,Gender,Device,Activity
7/24/14,3:05 PM,male,mobile,0
7/24/14,3:31 PM,female,mobile,0
7/24/14,3:32 PM,male,mobile,0
7/24/14,3:36 PM,female,tablet,1
7/24/14,3:37 PM,male,desktop,0
7/24/14,3:37 PM,male,mobile,1
7/24/14,3:38 PM,female,mobile,0
7/24/14,3:38 PM,male,tablet,0
7/24/14,3:51 PM,male,desktop,0
7/24/14,3:56 PM,male,desktop,0
7/24/14,4:08 PM,female,tablet,0
7/24/14,4:11 PM,female,desktop,0
7/24/14,4:13 PM,female,tablet,1
7/24/14,4:20 PM,female,mobile,1
7/24/14,4:22 PM,female,tablet,0
7/24/14,4:33 PM,male,desktop,0
7/24/14,4:35 PM,female,desktop,1
7/24/14,4:49 PM,female,mobile,1
7/24/14,4:56 PM,female,tablet,1
7/24/14,5:16 PM,male,mobile,1
7/24/14,5:20 PM,male,mobile,0
7/24/14,5:28 PM,male,mobile,0
7/24/14,5:30 PM,female,desktop,0
7/24/14,5:30 PM,female,desktop,0
7/24/14,5:32 PM,female,desktop,1
7/24/14,5:45 PM,female,mobile,1
7/24/14,5:49 PM,male,desktop,0
7/24/14,5:59 PM,female,mobile,0
7/24/14,6:03 PM,male,desktop,1
7/24/14,6:10 PM,male,mobile,1
7/24/14,6:12 PM,male,desktop,0
7/24/14,6:20 PM,male,mobile,0
7/24/14,6:20 PM,male,tablet,1
7/24/14,6:21 PM,female,mobile,0
7/24/14,6:30 PM,male,desktop,1
7/24/14,6:41 PM,male,tablet,1
7/24/14,6:42 PM,female,mobile,1
7/24/14,6:45 PM,male,mobile,1
7/24/14,6:46 PM,male,mobile,1
7/24/14,6:47 PM,female,mobile,1
7/24/14,6:51 PM,female,mobile,0
7/24/14,6:55 PM,female,tablet,1
7/24/14,6:59 PM,male,tablet,0
7/24/14,7:16 PM,female,desktop,0
7/24/14,7:18 PM,female,mobile,1
7/24/14,7:25 PM,male,desktop,0
7/24/14,7:36 PM,male,desktop,1
7/24/14,7:37 PM,female,desktop,1
7/24/14,7:43 PM,male,mobile,1
7/24/14,7:43 PM,male,desktop,1
7/24/14,7:53 PM,male,desktop,0
7/24/14,7:57 PM,female,desktop,1
7/24/14,8:08 PM,female,mobile,0
7/24/14,8:09 PM,female,desktop,1
7/24/14,8:14 PM,female,mobile,0
7/24/14,8:19 PM,male,mobile,1
7/24/14,8:21 PM,male,mobile,0
7/24/14,8:25 PM,female,desktop,1
7/24/14,8:32 PM,female,tablet,1
7/24/14,8:34 PM,female,mobile,1
7/24/14,8:36 PM,female,desktop,1
7/24/14,8:37 PM,female,mobile,1
7/24/14,8:44 PM,male,mobile,1
7/24/14,8:54 PM,female,mobile,1
7/24/14,9:00 PM,female,tablet,1
7/24/14,9:02 PM,female,tablet,0
7/24/14,9:02 PM,female,desktop,0
7/24/14,9:18 PM,male,mobile,1
7/24/14,9:25 PM,male,tablet,1
7/24/14,9:26 PM,male,tablet,0
7/24/14,9:27 PM,female,desktop,1
7/24/14,9:37 PM,female,tablet,1
7/24/14,9:37 PM,female,tablet,1
7/24/14,9:38 PM,female,desktop,1
7/24/14,9:38 PM,female,tablet,1
7/24/14,9:40 PM,male,desktop,0
7/24/14,9:41 PM,male,mobile,0
7/24/14,9:56 PM,female,mobile,1
7/24/14,9:59 PM,female,tablet,1
7/24/14,10:04 PM,male,mobile,1
7/24/14,10:04 PM,female,mobile,1
7/24/14,10:09 PM,female,desktop,1
7/24/14,10:10 PM,female,desktop,1
7/24/14,10:35 PM,male,tablet,1
7/24/14,10:41 PM,male,mobile,0
7/24/14,10:53 PM,male,desktop,1
7/24/14,10:54 PM,female,tablet,0
7/24/14,11:03 PM,male,mobile,1
7/24/14,11:05 PM,female,desktop,1
7/24/14,11:08 PM,female,mobile,1
7/24/14,11:09 PM,female,desktop,1
7/24/14,11:13 PM,female,desktop,0
7/24/14,11:14 PM,female,mobile,1
7/24/14,11:15 PM,female,tablet,1
7/24/14,11:18 PM,female,desktop,1
7/24/14,11:29 PM,male,desktop,1
7/24/14,11:40 PM,male,tablet,1
7/24/14,11:43 PM,female,mobile,0
7/24/14,11:46 PM,male,tablet,1
7/24/14,11:56 PM,female,tablet,1
7/25/14,12:00 AM,female,mobile,1
7/25/14,12:00 AM,female,mobile,1
7/25/14,12:03 AM,male,tablet,1
7/25/14,12:08 AM,male,mobile,0
7/25/14,12:08 AM,male,mobile,1
7/25/14,12:22 AM,male,mobile,1
7/25/14,12:22 AM,male,tablet,0
7/25/14,12:23 AM,male,mobile,1
7/25/14,12:24 AM,male,desktop,0
7/25/14,12:30 AM,female,mobile,1
7/25/14,12:32 AM,female,mobile,0
7/25/14,12:36 AM,male,mobile,1
7/25/14,12:43 AM,female,tablet,0
7/25/14,12:47 AM,female,desktop,0
7/25/14,12:48 AM,male,tablet,1
7/25/14,12:51 AM,female,desktop,0
7/25/14,12:51 AM,male,mobile,1
7/25/14,12:56 AM,female,mobile,1
7/25/14,12:57 AM,female,mobile,1
7/25/14,12:58 AM,male,tablet,1
7/25/14,1:00 AM,female,desktop,1
7/25/14,1:03 AM,female,mobile,0
7/25/14,1:05 AM,male,mobile,0
7/25/14,1:05 AM,female,mobile,1
7/25/14,1:16 AM,female,tablet,0
7/25/14,1:20 AM,male,mobile,0
7/25/14,1:27 AM,female,desktop,0
7/25/14,1:27 AM,female,tablet,0
7/25/14,1:29 AM,male,mobile,1
7/25/14,1:36 AM,male,desktop,0
7/25/14,1:55 AM,female,desktop,1
7/25/14,1:57 AM,male,tablet,0
7/25/14,2:07 AM,male,tablet,0
7/25/14,2:12 AM,female,desktop,1
7/25/14,2:18 AM,female,desktop,0
7/25/14,2:30 AM,female,mobile,1
7/25/14,2:33 AM,female,desktop,0
7/25/14,2:39 AM,female,mobile,0
7/25/14,2:59 AM,male,mobile,0
7/25/14,3:00 AM,female,desktop,0
7/25/14,3:05 AM,male,desktop,1
7/25/14,3:09 AM,male,mobile,0
7/25/14,3:31 AM,female,mobile,1
7/25/14,3:40 AM,female,mobile,0
7/25/14,3:46 AM,female,desktop,1
7/25/14,3:51 AM,male,mobile,0
7/25/14,3:59 AM,female,tablet,1
7/25/14,4:00 AM,male,desktop,1
7/25/14,4:10 AM,male,mobile,1
7/25/14,4:14 AM,female,tablet,1
7/25/14,4:17 AM,male,tablet,1
7/25/14,4:20 AM,female,tablet,1
7/25/14,4:21 AM,female,desktop,0
7/25/14,4:26 AM,female,mobile,1
7/25/14,4:27 AM,male,mobile,1
7/25/14,4:31 AM,female,tablet,1
7/25/14,4:36 AM,male,desktop,1
7/25/14,5:00 AM,male,mobile,0
7/25/14,5:06 AM,male,mobile,0
7/25/14,5:13 AM,female,tablet,1
7/25/14,5:13 AM,male,tablet,0
7/25/14,5:20 AM,male,mobile,1
7/25/14,5:31 AM,male,desktop,0
7/25/14,5:37 AM,female,tablet,0
7/25/14,5:46 AM,male,tablet,0
7/25/14,5:51 AM,male,desktop,0
7/25/14,6:01 AM,male,tablet,0
7/25/14,6:04 AM,female,mobile,0
7/25/14,6:12 AM,female,mobile,0
7/25/14,6:16 AM,male,desktop,0
7/25/14,6:21 AM,male,mobile,0
7/25/14,6:23 AM,female,tablet,1
7/25/14,6:44 AM,male,mobile,0
7/25/14,6:44 AM,male,desktop,1
7/25/14,6:45 AM,male,desktop,1
7/25/14,6:50 AM,female,desktop,1
7/25/14,6:53 AM,female,tablet,1
7/25/14,7:02 AM,female,tablet,1
7/25/14,7:13 AM,male,mobile,0
7/25/14,7:20 AM,female,tablet,1
7/25/14,7:22 AM,male,tablet,0
7/25/14,7:22 AM,female,desktop,0
7/25/14,7:26 AM,male,mobile,0
7/25/14,7:35 AM,male,desktop,0
7/25/14,7:41 AM,female,tablet,0
7/25/14,7:42 AM,male,tablet,1
7/25/14,7:45 AM,male,desktop,1
7/25/14,7:56 AM,male,desktop,0
7/25/14,8:02 AM,male,mobile,0
7/25/14,8:12 AM,female,tablet,0
7/25/14,8:15 AM,female,desktop,1
7/25/14,8:15 AM,male,tablet,1
7/25/14,8:28 AM,male,tablet,0
7/25/14,8:30 AM,male,tablet,1
7/25/14,8:35 AM,male,tablet,1
7/25/14,8:36 AM,female,mobile,1
7/25/14,8:40 AM,female,mobile,1
7/25/14,8:58 AM,female,tablet,1
7/25/14,9:04 AM,female,desktop,0
7/25/14,9:08 AM,male,desktop,1
7/25/14,9:18 AM,male,tablet,0
7/25/14,9:19 AM,female,desktop,1
7/25/14,9:31 AM,male,tablet,1
7/25/14,9:39 AM,male,tablet,0
7/25/14,9:39 AM,female,mobile,0
7/25/14,9:40 AM,male,tablet,0
7/25/14,9:42 AM,female,desktop,1
7/25/14,9:46 AM,female,desktop,0
7/25/14,9:49 AM,male,mobile,1
7/25/14,9:57 AM,male,mobile,1
7/25/14,9:57 AM,male,mobile,1
7/25/14,10:08 AM,male,mobile,1
7/25/14,10:09 AM,female,mobile,0
7/25/14,10:11 AM,female,mobile,1
7/25/14,10:19 AM,female,tablet,1
7/25/14,10:23 AM,female,desktop,0
7/25/14,10:34 AM,male,desktop,1
7/25/14,10:35 AM,female,desktop,1
7/25/14,10:38 AM,male,mobile,0
7/25/14,10:41 AM,female,desktop,1
7/25/14,10:46 AM,female,mobile,0
7/25/14,10:52 AM,female,desktop,1
7/25/14,11:02 AM,male,tablet,0
7/25/14,11:06 AM,female,mobile,1
7/25/14,11:09 AM,female,mobile,1
7/25/14,11:12 AM,male,desktop,0
7/25/14,11:16 AM,male,tablet,0
7/25/14,11:17 AM,male,tablet,1
7/25/14,11:20 AM,female,desktop,0
7/25/14,11:25 AM,male,mobile,1
7/25/14,11:27 AM,female,tablet,1
7/25/14,11:39 AM,male,tablet,0
7/25/14,11:48 AM,male,desktop,1
7/25/14,11:48 AM,female,mobile,0
7/25/14,11:49 AM,female,tablet,0
7/25/14,11:55 AM,female,desktop,0
7/25/14,11:55 AM,female,tablet,0
7/25/14,11:56 AM,female,desktop,0
7/25/14,11:56 AM,male,mobile,1
7/25/14,12:07 PM,male,tablet,1
7/25/14,12:10 PM,female,mobile,0
7/25/14,12:10 PM,male,mobile,1
7/25/14,12:11 PM,male,tablet,0
7/25/14,12:13 PM,male,mobile,0
7/25/14,12:16 PM,female,desktop,1
7/25/14,12:18 PM,male,mobile,0
7/25/14,12:42 PM,female,tablet,1
7/25/14,12:49 PM,male,desktop,0
7/25/14,12:55 PM,female,tablet,1
7/25/14,12:59 PM,female,mobile,0
7/25/14,12:59 PM,male,mobile,1
7/25/14,1:01 PM,female,mobile,0
7/25/14,1:11 PM,male,mobile,1
7/25/14,1:12 PM,male,mobile,0
7/25/14,1:16 PM,male,mobile,1
7/25/14,1:25 PM,male,tablet,0
7/25/14,1:28 PM,male,mobile,0
7/25/14,1:43 PM,male,desktop,1
7/25/14,1:44 PM,female,tablet,1
7/25/14,1:50 PM,male,desktop,1
7/25/14,1:51 PM,male,desktop,1
7/25/14,1:54 PM,male,mobile,1
7/25/14,2:00 PM,female,desktop,1
7/25/14,2:04 PM,female,tablet,1
7/25/14,2:05 PM,female,desktop,0
7/25/14,2:05 PM,female,tablet,1
7/25/14,2:17 PM,male,desktop,0
7/25/14,2:18 PM,male,mobile,0
7/25/14,2:34 PM,female,desktop,1
7/25/14,2:36 PM,male,desktop,0
7/25/14,2:40 PM,male,desktop,1
7/25/14,2:41 PM,male,tablet,0
7/25/14,2:44 PM,male,desktop,0
7/25/14,3:11 PM,female,desktop,0
7/25/14,3:12 PM,female,desktop,0
7/25/14,3:17 PM,female,tablet,0
7/25/14,3:24 PM,female,mobile,0
7/25/14,3:30 PM,female,desktop,1
7/25/14,3:37 PM,female,mobile,1
7/25/14,3:46 PM,female,desktop,1
7/25/14,3:51 PM,female,tablet,0
7/25/14,3:53 PM,male,mobile,1
7/25/14,3:54 PM,female,desktop,1
7/25/14,4:09 PM,male,mobile,1
7/25/14,4:10 PM,male,mobile,0
7/25/14,4:16 PM,male,mobile,1
7/25/14,4:20 PM,female,tablet,0
7/25/14,4:22 PM,male,desktop,0
7/25/14,4:30 PM,female,tablet,0
7/25/14,4:32 PM,male,desktop,1
7/25/14,4:32 PM,male,desktop,0
7/25/14,4:33 PM,female,desktop,1
7/25/14,4:37 PM,male,mobile,1
7/25/14,4:41 PM,male,desktop,1
7/25/14,4:43 PM,male,desktop,0
7/25/14,4:52 PM,male,mobile,1
7/25/14,5:01 PM,male,tablet,0
7/25/14,5:15 PM,male,tablet,0
7/25/14,5:22 PM,female,tablet,0
7/25/14,5:23 PM,female,desktop,1
7/25/14,5:32 PM,female,desktop,1
7/25/14,5:32 PM,female,tablet,1
7/25/14,5:34 PM,female,mobile,1
7/25/14,5:42 PM,female,desktop,1
7/25/14,5:43 PM,female,mobile,1
7/25/14,5:43 PM,female,desktop,0
7/25/14,5:44 PM,male,mobile,1
7/25/14,5:50 PM,male,tablet,0
7/25/14,5:54 PM,female,tablet,1
7/25/14,6:00 PM,female,mobile,1
7/25/14,6:07 PM,male,tablet,1
7/25/14,6:21 PM,female,desktop,1
7/25/14,6:28 PM,male,desktop,1
7/25/14,6:33 PM,male,desktop,1
7/25/14,6:45 PM,female,tablet,0
7/25/14,6:46 PM,female,tablet,1
7/25/14,6:47 PM,female,tablet,1
7/25/14,6:51 PM,female,tablet,1
7/25/14,6:54 PM,male,tablet,0
7/25/14,6:55 PM,male,mobile,0
7/25/14,7:10 PM,female,tablet,1
7/25/14,7:11 PM,male,mobile,0
7/25/14,7:17 PM,male,mobile,0
7/25/14,7:18 PM,female,desktop,0
7/25/14,7:18 PM,female,mobile,1
7/25/14,7:43 PM,female,mobile,1
7/25/14,7:43 PM,female,desktop,0
7/25/14,7:59 PM,male,desktop,1
7/25/14,8:00 PM,male,mobile,0
7/25/14,8:11 PM,female,tablet,0
7/25/14,8:21 PM,female,tablet,1
7/25/14,8:27 PM,male,mobile,0
7/25/14,8:29 PM,male,mobile,1
7/25/14,8:34 PM,male,tablet,1
7/25/14,8:42 PM,male,mobile,1
7/25/14,8:43 PM,female,mobile,0
7/25/14,8:51 PM,female,mobile,1
7/25/14,8:57 PM,male,tablet,0
7/25/14,8:57 PM,female,desktop,1
7/25/14,8:57 PM,male,mobile,1
7/25/14,9:12 PM,female,mobile,1
7/25/14,9:12 PM,male,desktop,0
7/25/14,9:13 PM,female,desktop,0
7/25/14,9:15 PM,female,tablet,1
7/25/14,9:16 PM,female,mobile,0
7/25/14,9:18 PM,female,tablet,1
7/25/14,9:38 PM,male,tablet,0
7/25/14,9:42 PM,female,tablet,1
7/25/14,9:42 PM,female,desktop,0
7/25/14,9:46 PM,male,tablet,0
7/25/14,10:00 PM,male,tablet,1
7/25/14,10:06 PM,male,desktop,0
7/25/14,10:06 PM,female,desktop,0
7/25/14,10:07 PM,male,mobile,0
7/25/14,10:12 PM,female,desktop,0
7/25/14,10:23 PM,female,tablet,0
7/25/14,10:25 PM,female,mobile,0
7/25/14,10:29 PM,male,mobile,0
7/25/14,10:29 PM,female,tablet,1
7/25/14,10:34 PM,female,mobile,0
7/25/14,10:35 PM,male,tablet,0
7/25/14,10:38 PM,male,mobile,0
7/25/14,10:40 PM,male,desktop,1
7/25/14,10:45 PM,male,mobile,1
7/25/14,11:02 PM,male,mobile,1
7/25/14,11:03 PM,male,desktop,1
7/25/14,11:06 PM,male,mobile,0
7/25/14,11:11 PM,male,desktop,1
7/25/14,11:26 PM,female,tablet,0
7/25/14,11:32 PM,female,tablet,1
7/25/14,11:35 PM,female,mobile,0
7/25/14,11:36 PM,male,tablet,0
7/25/14,11:46 PM,male,desktop,1
7/25/14,11:49 PM,female,desktop,1
7/25/14,11:51 PM,male,desktop,1
7/25/14,11:52 PM,male,desktop,1
7/25/14,11:53 PM,male,desktop,1
7/26/14,12:03 AM,male,desktop,0
7/26/14,12:04 AM,female,mobile,0
7/26/14,12:05 AM,male,desktop,1
7/26/14,12:07 AM,male,desktop,1
7/26/14,12:12 AM,male,mobile,0
7/26/14,12:17 AM,female,tablet,1
7/26/14,12:17 AM,male,tablet,0
7/26/14,12:17 AM,male,desktop,0
7/26/14,12:21 AM,female,mobile,1
7/26/14,12:26 AM,female,mobile,0
7/26/14,12:27 AM,female,tablet,0
7/26/14,12:29 AM,male,mobile,0
7/26/14,12:31 AM,male,tablet,0
7/26/14,12:31 AM,male,tablet,0
7/26/14,12:35 AM,female,desktop,1
7/26/14,12:35 AM,male,tablet,1
7/26/14,12:35 AM,female,tablet,0
7/26/14,12:39 AM,female,tablet,0
7/26/14,12:40 AM,female,mobile,1
7/26/14,12:44 AM,male,mobile,0
7/26/14,12:44 AM,male,desktop,1
7/26/14,12:46 AM,female,tablet,0
7/26/14,12:46 AM,female,desktop,0
7/26/14,12:50 AM,male,mobile,1
7/26/14,12:50 AM,male,tablet,1
7/26/14,12:51 AM,male,desktop,1
7/26/14,12:51 AM,female,tablet,0
7/26/14,12:54 AM,male,tablet,0
7/26/14,12:57 AM,female,tablet,1
7/26/14,1:08 AM,female,mobile,1
7/26/14,1:10 AM,male,desktop,0
7/26/14,1:12 AM,male,mobile,1
7/26/14,1:12 AM,male,mobile,1
7/26/14,1:18 AM,female,tablet,0
7/26/14,1:26 AM,female,desktop,0
7/26/14,1:29 AM,male,mobile,1
7/26/14,1:41 AM,female,tablet,1
7/26/14,1:46 AM,female,mobile,0
7/26/14,2:01 AM,male,desktop,1
7/26/14,2:04 AM,female,mobile,1
7/26/14,2:05 AM,female,tablet,1
7/26/14,2:28 AM,female,tablet,1
7/26/14,2:33 AM,female,mobile,1
7/26/14,2:37 AM,female,desktop,1
7/26/14,2:38 AM,female,mobile,0
7/26/14,2:41 AM,male,desktop,1
7/26/14,2:45 AM,male,tablet,0
7/26/14,2:54 AM,female,tablet,1
7/26/14,2:56 AM,male,desktop,1
7/26/14,3:00 AM,male,desktop,1
7/26/14,3:07 AM,female,mobile,0
7/26/14,3:07 AM,male,mobile,1
7/26/14,3:09 AM,male,desktop,1
7/26/14,3:19 AM,female,mobile,1
7/26/14,3:34 AM,male,desktop,1
7/26/14,3:39 AM,male,tablet,0
7/26/14,3:41 AM,female,desktop,0
7/26/14,3:45 AM,male,desktop,1
7/26/14,3:48 AM,male,mobile,1
7/26/14,3:50 AM,male,tablet,1
7/26/14,3:57 AM,male,mobile,1
7/26/14,4:00 AM,male,desktop,1
7/26/14,4:06 AM,male,desktop,0
7/26/14,4:06 AM,male,mobile,1
7/26/14,4:12 AM,male,tablet,1
7/26/14,4:15 AM,female,mobile,1
7/26/14,4:16 AM,female,mobile,1
7/26/14,4:23 AM,female,tablet,1
7/26/14,4:26 AM,female,tablet,1
7/26/14,4:32 AM,female,desktop,0
7/26/14,4:38 AM,female,desktop,0
7/26/14,4:51 AM,female,mobile,1
7/26/14,4:56 AM,female,desktop,1
7/26/14,5:00 AM,female,tablet,0
7/26/14,5:02 AM,male,tablet,1
7/26/14,5:10 AM,male,desktop,0
7/26/14,5:13 AM,female,tablet,1
7/26/14,5:15 AM,female,mobile,0
7/26/14,5:18 AM,male,tablet,0
7/26/14,5:43 AM,female,desktop,1
7/26/14,5:53 AM,female,mobile,1
7/26/14,6:02 AM,female,tablet,0
7/26/14,6:04 AM,female,desktop,0
7/26/14,6:13 AM,female,tablet,0
7/26/14,6:24 AM,female,mobile,0
7/26/14,6:33 AM,female,desktop,0
7/26/14,6:34 AM,female,mobile,1
7/26/14,6:39 AM,male,mobile,1
7/26/14,6:55 AM,male,tablet,0
7/26/14,7:05 AM,male,tablet,1
7/26/14,7:19 AM,female,desktop,0
7/26/14,7:20 AM,male,mobile,1
7/26/14,7:29 AM,female,tablet,1
7/26/14,7:30 AM,female,mobile,0
7/26/14,7:40 AM,male,tablet,1
7/26/14,7:43 AM,female,desktop,0
7/26/14,7:44 AM,female,tablet,0
7/26/14,7:47 AM,male,mobile,0
7/26/14,7:47 AM,male,mobile,1
7/26/14,7:55 AM,male,desktop,0
7/26/14,8:03 AM,male,tablet,1
7/26/14,8:05 AM,female,desktop,0
7/26/14,8:06 AM,female,tablet,0
7/26/14,8:15 AM,male,tablet,1
7/26/14,8:16 AM,female,tablet,1
7/26/14,8:17 AM,female,mobile,1
7/26/14,8:21 AM,female,tablet,1
7/26/14,8:22 AM,female,tablet,1
7/26/14,8:22 AM,male,tablet,0
7/26/14,8:23 AM,female,tablet,0
7/26/14,8:24 AM,male,tablet,0
7/26/14,8:27 AM,female,mobile,1
7/26/14,8:27 AM,male,tablet,0
7/26/14,8:30 AM,female,tablet,1
7/26/14,8:40 AM,female,tablet,0
7/26/14,8:40 AM,female,mobile,0
7/26/14,8:55 AM,female,mobile,0
7/26/14,9:03 AM,female,desktop,1
7/26/14,9:04 AM,female,mobile,1
7/26/14,9:08 AM,male,mobile,0
7/26/14,9:10 AM,female,mobile,0
7/26/14,9:11 AM,male,mobile,0
7/26/14,9:27 AM,female,tablet,1
7/26/14,9:27 AM,male,mobile,0
7/26/14,9:28 AM,male,desktop,0
7/26/14,9:31 AM,female,desktop,1
7/26/14,9:36 AM,female,tablet,1
7/26/14,9:43 AM,male,tablet,0
7/26/14,9:46 AM,female,desktop,0
7/26/14,9:47 AM,female,tablet,1
7/26/14,9:54 AM,female,tablet,0
7/26/14,9:56 AM,female,mobile,0
7/26/14,9:57 AM,male,tablet,1
7/26/14,9:58 AM,female,tablet,0
7/26/14,9:58 AM,male,desktop,0
7/26/14,10:06 AM,male,mobile,1
7/26/14,10:15 AM,female,desktop,0
7/26/14,10:29 AM,male,desktop,1
7/26/14,10:31 AM,male,desktop,1
7/26/14,10:35 AM,male,tablet,0
7/26/14,10:36 AM,male,tablet,1
7/26/14,10:38 AM,female,mobile,1
7/26/14,10:45 AM,male,desktop,0
7/26/14,10:50 AM,male,mobile,1
7/26/14,10:51 AM,female,tablet,1
7/26/14,10:56 AM,female,tablet,1
7/26/14,10:57 AM,female,desktop,0
7/26/14,10:58 AM,male,desktop,0
7/26/14,11:16 AM,female,mobile,0
7/26/14,11:18 AM,female,desktop,1
7/26/14,11:39 AM,female,mobile,0
7/26/14,11:44 AM,male,desktop,0
7/26/14,11:48 AM,male,mobile,1
7/26/14,11:56 AM,male,mobile,1
7/26/14,12:00 PM,male,tablet,1
7/26/14,12:03 PM,male,tablet,0
7/26/14,12:07 PM,male,mobile,1
7/26/14,12:12 PM,male,desktop,0
7/26/14,12:28 PM,female,desktop,1
7/26/14,12:29 PM,female,tablet,0
7/26/14,12:31 PM,female,mobile,0
7/26/14,12:50 PM,female,tablet,0
7/26/14,12:50 PM,female,tablet,0
7/26/14,12:57 PM,female,mobile,0
7/26/14,1:00 PM,male,desktop,1
7/26/14,1:00 PM,female,tablet,0
7/26/14,1:03 PM,male,tablet,1
7/26/14,1:05 PM,male,tablet,0
7/26/14,1:14 PM,male,desktop,1
7/26/14,1:17 PM,female,desktop,1
7/26/14,1:20 PM,male,desktop,0
7/26/14,1:22 PM,female,desktop,1
7/26/14,1:25 PM,male,tablet,0
7/26/14,1:28 PM,female,mobile,0
7/26/14,1:30 PM,female,desktop,1
7/26/14,1:37 PM,male,desktop,1
7/26/14,1:38 PM,male,tablet,1
7/26/14,1:44 PM,male,desktop,0
7/26/14,1:49 PM,male,desktop,0
7/26/14,1:51 PM,male,desktop,0
7/26/14,1:58 PM,male,mobile,0
7/26/14,2:00 PM,male,tablet,1
7/26/14,2:01 PM,male,mobile,0
7/26/14,2:04 PM,male,desktop,1
7/26/14,2:16 PM,male,tablet,1
7/26/14,2:21 PM,male,desktop,1
7/26/14,2:26 PM,male,desktop,1
7/26/14,2:29 PM,male,desktop,0
7/26/14,2:31 PM,female,mobile,0
7/26/14,2:38 PM,male,mobile,0
7/26/14,2:51 PM,female,desktop,0
7/26/14,2:57 PM,male,mobile,0
7/26/14,3:00 PM,male,tablet,0
7/26/14,3:02 PM,female,tablet,0
7/26/14,3:05 PM,male,desktop,1
7/26/14,3:06 PM,male,desktop,0
7/26/14,3:14 PM,male,tablet,1
7/26/14,3:14 PM,male,tablet,1
7/26/14,3:14 PM,female,tablet,0
7/26/14,3:26 PM,male,mobile,1
7/26/14,3:28 PM,female,desktop,1
7/26/14,3:29 PM,male,mobile,0
7/26/14,3:30 PM,male,tablet,1
7/26/14,3:32 PM,female,tablet,0
7/26/14,3:33 PM,male,desktop,0
7/26/14,3:42 PM,female,desktop,0
7/26/14,3:43 PM,female,desktop,1
7/26/14,3:58 PM,female,mobile,0
7/26/14,4:01 PM,female,mobile,0
7/26/14,4:01 PM,male,tablet,1
7/26/14,4:02 PM,female,mobile,1
7/26/14,4:06 PM,female,desktop,0
7/26/14,4:16 PM,male,desktop,1
7/26/14,4:20 PM,female,desktop,0
7/26/14,4:30 PM,male,desktop,1
7/26/14,4:41 PM,male,mobile,0
7/26/14,4:48 PM,male,tablet,0
7/26/14,4:59 PM,female,tablet,1
7/26/14,5:00 PM,male,mobile,1
7/26/14,5:06 PM,female,tablet,0
7/26/14,5:14 PM,female,mobile,0
7/26/14,5:23 PM,male,tablet,1
7/26/14,5:35 PM,male,tablet,1
7/26/14,5:39 PM,female,mobile,1
7/26/14,5:42 PM,male,mobile,1
7/26/14,5:43 PM,female,desktop,0
7/26/14,5:45 PM,female,mobile,0
7/26/14,5:54 PM,male,mobile,1
7/26/14,5:58 PM,female,desktop,1
7/26/14,5:59 PM,male,mobile,1
7/26/14,6:11 PM,male,desktop,1
7/26/14,6:15 PM,male,desktop,1
7/26/14,6:16 PM,female,desktop,1
7/26/14,6:22 PM,female,desktop,0
7/26/14,6:31 PM,female,desktop,0
7/26/14,6:36 PM,male,tablet,0
7/26/14,6:36 PM,male,tablet,1
7/26/14,6:43 PM,female,desktop,0
7/26/14,6:46 PM,male,mobile,0
7/26/14,6:49 PM,female,mobile,0
7/26/14,6:53 PM,female,mobile,0
7/26/14,6:58 PM,male,desktop,1
7/26/14,7:00 PM,male,mobile,1
7/26/14,7:08 PM,female,mobile,1
7/26/14,7:09 PM,female,tablet,1
7/26/14,7:12 PM,female,tablet,0
7/26/14,7:21 PM,female,desktop,0
7/26/14,7:25 PM,female,tablet,0
7/26/14,7:33 PM,male,desktop,0
7/26/14,7:42 PM,male,mobile,0
7/26/14,7:50 PM,female,mobile,1
7/26/14,7:51 PM,male,desktop,1
7/26/14,7:54 PM,female,mobile,1
7/26/14,8:09 PM,male,tablet,1
7/26/14,8:11 PM,male,desktop,1
7/26/14,8:20 PM,male,mobile,1
7/26/14,8:39 PM,female,desktop,1
7/26/14,8:44 PM,female,tablet,0
7/26/14,8:49 PM,male,tablet,1
7/26/14,8:54 PM,male,tablet,0
7/26/14,8:56 PM,male,tablet,0
7/26/14,8:57 PM,female,desktop,1
7/26/14,9:00 PM,female,mobile,0
7/26/14,9:00 PM,female,tablet,0
7/26/14,9:02 PM,male,tablet,0
7/26/14,9:07 PM,female,desktop,1
7/26/14,9:08 PM,female,mobile,0
7/26/14,9:12 PM,male,mobile,1
7/26/14,9:12 PM,female,mobile,1
7/26/14,9:14 PM,male,mobile,0
7/26/14,9:24 PM,male,tablet,1
7/26/14,9:27 PM,female,tablet,0
7/26/14,9:30 PM,male,desktop,0
7/26/14,9:33 PM,female,desktop,0
7/26/14,9:35 PM,female,tablet,0
7/26/14,9:36 PM,female,desktop,0
7/26/14,9:42 PM,male,desktop,0
7/26/14,9:48 PM,female,tablet,0
7/26/14,9:51 PM,male,tablet,0
7/26/14,10:01 PM,female,tablet,1
7/26/14,10:09 PM,female,desktop,0
7/26/14,10:15 PM,male,desktop,0
7/26/14,10:16 PM,male,tablet,0
7/26/14,10:21 PM,female,desktop,1
7/26/14,10:23 PM,female,tablet,1
7/26/14,10:24 PM,female,mobile,1
7/26/14,10:27 PM,male,desktop,0
7/26/14,10:37 PM,male,tablet,0
